"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","response","position_RT","position","player","i_game","true_position","distance","last_word","stimulus","confidence_slider_self_response"
"58","","instructions",15,155320,"0.0-12.0-0.1",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":2604.2999999523163}]",2604.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"59","","Hangman_replay",16,224949,"0.0-12.0-1.1",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","WRIST","E,O,A,I,H,R,S,T,W",9,11,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"60","","instructions",17,226601,"0.0-12.0-2.1",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1651.4000000953674}]",1651.80000007153,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"61","","Guess_leaderboard",18,230222,"0.0-12.0-3.1",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","WRIST","",NA,NA,"",NA,2852.30000007153,68,67,1,2,66,"","",NA
"62","","instructions",19,232101,"0.0-12.0-0.2",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1877.7000000476837}]",1877.80000007153,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"63","","Hangman_replay",20,296076,"0.0-12.0-1.2",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","THIRTY FOUR","F,O,U,R,T,H,I,Y",8,15,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"64","","instructions",21,297234,"0.0-12.0-2.2",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1157.5}]",1157.89999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"65","","Guess_leaderboard",22,300453,"0.0-12.0-3.2",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",NA,2450.89999997616,15,68,2,45,30,"","",NA
"66","","instructions",23,302129,"0.0-12.0-0.3",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1674.1000000238419}]",1674.40000009537,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"67","","Hangman_replay",24,333022,"0.0-12.0-1.3",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","USAIN BOLT","A,B,K,J,C,D,E,F,O,N,M,L,T,U,V,W,X,S,G,P,H,I",22,2,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"68","","instructions",25,334359,"0.0-12.0-2.3",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1336}]",1336.30000007153,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"69","","Guess_leaderboard",26,336201,"0.0-12.0-3.3",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","USAIN BOLT","",NA,NA,"",NA,1076.5,78,64,3,93,15,"","",NA
"70","","instructions",27,337560,"0.0-12.0-0.4",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1357.8000000715256}]",1358,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"71","","Hangman_replay",28,352021,"0.0-12.0-1.4",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","KENTUCKY","K,Y,E,N,T,U,C",7,15,"false",NA,NA,NA,NA,NA,NA,NA,"","",NA
"72","","instructions",29,353297,"0.0-12.0-2.4",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1275.1999999284744}]",1275.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"73","","Guess_leaderboard",30,355216,"0.0-12.0-3.4",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",NA,"","","","","KENTUCKY","",NA,NA,"",NA,1155.89999997616,23,79,4,61,38,"","",NA
"74","","survey-text",31,359808,"0.0-13.0",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",4588.20000004768,"{""Q0"":""Kentucky""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"kentucky","",NA
"75","","survey-multi-choice",32,366916,"0.0-14.0",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",7105.80000007153,"{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,NA,3,NA,NA,NA,NA,"","",NA
"76","","html-slider-response",33,371908,"0.0-15.0",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",4988.29999995232,"","","","","","",NA,NA,"","82",NA,NA,NA,NA,NA,NA,"","<p>Overall, how confident were you in your answer to this last question?</p>",82
"77","","survey-text",34,399641,"0.0-16.0",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",27730.2000000477,"{""Q0"":""I'm honestly not sure at all. ""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"78","","survey-text",35,402550,"0.0-17.0",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"",2907,"{""Q0"":""No""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"79","","instructions",36,403837,"0.0-18.0",NA,402,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","65eb6ffd3cd8843ed98975a5","66a235d63a8a52dc827bc928",1,0,0,"false",3,82,"[{""page_index"":0,""viewing_time"":1286}]",1286.29999995232,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA
"80","true","fullscreen",0,3423,"0.0-0.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"81","","instructions",1,10810,"0.0-1.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":7385.80000000447}]",7386.39999999851,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"82","","instructions",2,24797,"0.0-2.0-0.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":13985}]",13985.400000006,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"83","","survey-multi-choice",3,33161,"0.0-2.0-1.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",8361.10000000149,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"84","","instructions",4,35958,"0.0-3.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":2794.7000000029802}]",2795.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"85","","Hangman",5,153353,"0.0-4.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","ZEBRA","M,A,P,E,I,G,H,C,R,O,L,T,S,U,V,N,D,F,J,K,B,Z",22,-2,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"86","","instructions",6,181790,"0.0-5.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":3335.4000000059605},{""page_index"":1,""viewing_time"":25101.29999999702}]",28437.200000003,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"87","","survey-multi-choice",7,193076,"0.0-6.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",11283.8999999985,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"88","","instructions",8,202007,"0.0-8.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":8929.39999999851}]",8930.10000000149,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"89","","survey-multi-choice",9,209457,"0.0-9.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",7448.19999999553,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"90","","instructions",10,217799,"0.0-11.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":8341.20000000298}]",8341.30000000447,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"91","","instructions",11,232448,"0.0-12.0-0.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":14647.60000000149}]",14648,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"92","","type-this",12,239344,"0.0-12.0-1.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",6389.80000000447,"nectarine","","","","","",NA,NA,"","nectarine",NA,NA,NA,NA,NA,NA,"","",NA
"93","","Hangman_replay",13,301261,"0.0-12.0-2.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","NECTARINE","A,E,B,C,D,F,G,H,P,S,T,N,R,I",14,8,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"94","","instructions",14,306466,"0.0-12.0-3.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":5205.19999999553}]",5205.79999999702,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"95","","Guess_leaderboard",15,314172,"0.0-12.0-4.0",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","NECTARINE","",NA,NA,"","",6942.5,31,9,0,49,18,"","",NA
"96","","instructions",16,323831,"0.0-12.0-0.1",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":9656.70000000298}]",9656.90000000596,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"97","","type-this",17,330569,"0.0-12.0-1.1",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",6233.10000000149,"wrist","","","","","",NA,NA,"","wrist",NA,NA,NA,NA,NA,NA,"","",NA
"98","","Hangman_replay",18,400189,"0.0-12.0-2.1",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","WRIST","E,O,A,I,H,R,S,T,W",9,11,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"99","","instructions",19,403783,"0.0-12.0-3.1",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":3593.0999999940395}]",3593.59999999404,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"100","","Guess_leaderboard",20,407848,"0.0-12.0-4.1",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","WRIST","",NA,NA,"","",3307.19999999553,13,67,1,2,11,"","",NA
"101","","instructions",21,410749,"0.0-12.0-0.2",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":2899.10000000149}]",2899.5,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"102","","type-this",22,416766,"0.0-12.0-1.2",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",5503,"thirty four","","","","","",NA,NA,"","thirty four",NA,NA,NA,NA,NA,NA,"","",NA
"103","","Hangman_replay",23,480744,"0.0-12.0-2.2",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","THIRTY FOUR","F,O,U,R,T,H,I,Y",8,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"104","","instructions",24,484881,"0.0-12.0-3.2",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":4135}]",4136.09999999404,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"105","","Guess_leaderboard",25,488972,"0.0-12.0-4.2",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","THIRTY FOUR","",NA,NA,"","",3322.80000000447,11,68,2,45,34,"","",NA
"106","","instructions",26,493860,"0.0-12.0-0.3",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":4884}]",4885,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"107","","type-this",27,499113,"0.0-12.0-1.3",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",4739.70000000298,"usain bolt","","","","","",NA,NA,"","usain bolt",NA,NA,NA,NA,NA,NA,"","",NA
"108","","Hangman_replay",28,530018,"0.0-12.0-2.3",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","USAIN BOLT","A,B,K,J,C,D,E,F,O,N,M,L,T,U,V,W,X,S,G,P,H,I",22,2,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"109","","instructions",29,531677,"0.0-12.0-3.3",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":1657.8999999985099}]",1658.60000000149,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"110","","Guess_leaderboard",30,535369,"0.0-12.0-4.3",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","USAIN BOLT","",NA,NA,"","",2927.30000000447,90,64,3,93,3,"","",NA
"111","","instructions",31,537973,"0.0-12.0-0.4",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":2602.1999999955297}]",2602.89999999851,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
"112","","type-this",32,543489,"0.0-12.0-1.4",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",5002.10000000149,"kentucky","","","","","",NA,NA,"","kentucky",NA,NA,NA,NA,NA,NA,"","",NA
"113","","Hangman_replay",33,557955,"0.0-12.0-2.4",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"",NA,"","","","","KENTUCKY","K,Y,E,N,T,U,C",7,15,"false","",NA,NA,NA,NA,NA,NA,"","",NA
"114","","instructions",34,560614,"0.0-12.0-3.4",NA,403,"67,151,78,215,64,102,178,7,195,15,253,15,237,81,70,118,46,108,96,116,90,201,119,0,75,193,69,7,199,196,43,80",201,"66a22c0758a3d5c9d26873c6","66076de3ddde71f125afc1f6","66a237eb2bbc85e5f0e4cf53",1,0,0,"true",6,99,"[{""page_index"":0,""viewing_time"":2658}]",2658.10000000149,"","","","","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,"","",NA
